Wisatawan Lokal,Review,Nama Tempat,labels
True,lumayanlah,Goa Gong Pacitan,SENANG
False,mantap,Goa Gong Pacitan,SENANG
True,sangat indah surga bagi para petualang,Goa Gong Pacitan,SENANG
True,goa gong merupakan gua alam yang terjadi dengan sendirinya dengan kedalaman kurang lebih mdi sana terdapat berbagai bentuk stalagnit dan stalagtit,Goa Gong Pacitan,TAKUT
False,bismillah mampirlah ke kota pacitan dimana disana merupakan jalur rute gerilya bapak tni kita bapak jendral soedirmannapak tilas sejarah berikut wisata alamnya masih asri dan bagus untuk spot fotografi,Goa Gong Pacitan,SENANG
False,tempatnya bagus,Goa Gong Pacitan,SENANG
True,goa alami yg sagat bagus di pingiran kota pacitan,Goa Gong Pacitan,SENANG
True,indah,Goa Gong Pacitan,SENANG
False,destinasi wisata yg menakjubkanpacitan kota goa,Goa Gong Pacitan,SENANG
False,slalu jadi alasan untuk pulang,Goa Gong Pacitan,SEDIH
True,sangat bagus namun ada sedikit yang perlu dibenahi tata lampunya seharusnya ada yang terang kurang dari menit stelahnya lampu mati tak lebih dari menit hingga kesan extrimnya mengena,Goa Gong Pacitan,SEDIH
False,tempatnya nyaman buat refreshing,Goa Gong Pacitan,SENANG
True,stalagtit stalagmit yg luar biasa,Goa Gong Pacitan,SENANG
True,salah satu tempat wisata yang cukup menarik hanya perlu mempercantik sedikit,Goa Gong Pacitan,SENANG
False,seru,Goa Gong Pacitan,SENANG
True,kebetulan lg barengan sama rombongan gak tau diri suka serobot antrian,Goa Gong Pacitan,SEDIH
True,goa gong pacitan,Goa Gong Pacitan,SENANG
True,luar biasaparkiran luas jarak ke goa nya juga gak jauh fasilitas tempat makan toilet dan mushola ada semua makanan ringannya enak gorengan enak masyarakatnya ramah goa nya sdiri keren kerenn bangetrugi kalo belom liat sdiri,Goa Gong Pacitan,SENANG
True,keren,Goa Gong Pacitan,SENANG
False,tempatnya bagus cocok di jadikan liburan bagi keluarga,Goa Gong Pacitan,SENANG
True,dua kali kesini dan tidak pernah sepi di dalam goa pun desakan tempatnya bagus sih di dalam goa pemandangannya menakjubkan mungkin lain kali kalau kesini di weekdays saja barangkali agak sepi jadi mau ambil foto bisa leluasa,Goa Gong Pacitan,SENANG
False,tempat yang sangat arstistik,Goa Gong Pacitan,JIJIK
True,saat berkunjung ke goa gong masih pagi jd masih sedikit sekali pengunjungnya tiket masuk saat itu juli rborg dengan tambahan parkir mobil rb dari parkiran mobil menuju tiket masuk ada jasa ojek motor bagi yg minat dengan harga rbmotor menurutku itu sangat membantu sih karena untuk masuk goanya dr loket tiket masuk juga lumayan jalannya jd tenaga tidak hbs duluan karena pengalaman pertama jd kami menggunakan jasa pemandu dengan biaya rb dan sewa senter rbsenternya kesan pertama masuk ke dalam gua ada rasa takut dan takjub guanya luas dan masyaallah indah sekali tempatnya terawat dan bersih didalamnya juga ada pagar untuk pegangan serta lampu yg indah saat telusur gua ada yang menawarkan jasa juga untuk foto foto sepuasnya dg cetak ukuran r x serta ambil semua soft file dengan harga rb ibu pemandu dan mas fotonya ramah dan sopan santun terimakasih pacitan,Goa Gong Pacitan,SENANG
False,recomended,Goa Gong Pacitan,SENANG
True,siapkan fisik anda untuk naik naik,Goa Gong Pacitan,SENANG
True,keren pokokknya,Goa Gong Pacitan,SENANG
True,asik cuma penerangan kurang,Goa Gong Pacitan,SENANG
True,jalur jalan tetlalu muter memaksa pengunjung melihat souvenir mestinya diberi pilhan,Goa Gong Pacitan,SEDIH
False,ini tempat yang sangat aku kenang biar ngak ilang tak simpen disini aja dah,Goa Gong Pacitan,SEDIH
True,goa alami yang sangat menakjubkan,Goa Gong Pacitan,SENANG
True,sangat bagus,Goa Gong Pacitan,SENANG
True,sangat indah ciptaan tuhanyuk ke goa gong,Goa Gong Pacitan,SENANG
False,cukup bikin njarem kaki yang ga biasa olahraga hehe,Goa Gong Pacitan,SENANG
True,pertama kali ke obyek wisata goa gong ini turun dr bisa udh disambut para tukang ojek yanh menawarkan ojek karena memang medan untuk menuju pintu masukloket goa gong naik tinggi harga ojek rb murah memang namun banyak yang terjebak dlm tawaran murah ini krna yang dikira naikan ini jauh ternyata hanya dekat banget kemarin saya lihat banyak yang kecewa karna emang menurutku deket dan saya merasakannya dengan jalan kaki namun untuk para orang tua ya saran saya naik ojek aja karna nnti dr loket masuk sampai ke mulut goa jg jalan kaki lewat jembatan naik tangga dr mulut goa masuk ke goa turun ada banyak anak tangga dan pegangan memang gelap dan gerah namun ada blower dan lampunya pemandangan dalam goa indah ada juru kamera yg menawarkan jasa dgn cetak rb tanpa file tambah file rb kirim wa ada yang rb cetakfile ada yg jual kipas sewa senter,Goa Gong Pacitan,MARAH
False,sejuk,Goa Gong Pacitan,SENANG
True,bagus,Goa Gong Pacitan,SENANG
False,tukang ojeg tukang senter tukang kipas meresahkan sekali,Goa Gong Pacitan,MARAH
True,keren goa nya stalaknit ya indah sekali goa dengan stalaknit berusia ratusan ribu hingga jutaan tahun yang lalu,Goa Gong Pacitan,SENANG
True,didalam goa gelap penerangan sangat tidak layak tidak ada keleluasaan menikmati objek,Goa Gong Pacitan,TAKUT
True,salah satu tempat wisata yang masih sangat terjaga keasliannya keren bener pokoknya,Goa Gong Pacitan,SENANG
False,geweldige grot alleen jammer dat de sommige stukken gekleurd belichten,Goa Gong Pacitan,MARAH
True,tempatnya sudah bagus tidak seperti dulu banget better kalau datang hari senin jumat karena tidak ramai,Goa Gong Pacitan,SEDIH
True,batu di dalam goa nya bagus bercampur dg sinar lampu menghasilkan warna yg lbh kompleks cuma harus hati krn lantai basah dan tangga agak curam,Goa Gong Pacitan,SEDIH
True,pengalaman bisa kesini walopun pas kesini super rameeee tanjakan yg lumayan cape buat sampe goa kenapa goa gong soalnya bebatuan disitu kalo dipukul kek bunyi gong didalem lumayan panas karna rame puol,Goa Gong Pacitan,SENANG
True,tiket masuk rb org dr area parkir lumayan nanjak jalan kaki menit aj untuk smp ke loket klo bs pk sepatu atau sandal anti slip krn area goa yg basah dan ckup licin parkir luas toilet bnyak area berbelanja rapi bersih dan teratur serta ramah tentu ny,Goa Gong Pacitan,SENANG
True,kebetulan pas masuk kebarengan rombongan jd penuh sesak…hrs antri masuknya dgn pengunjung yg keluar hrs penuh perjuangan unt bisa sampai bagian dalam goa,Goa Gong Pacitan,SEDIH
False,ok,Goa Gong Pacitan,SENANG
True,menyenangkan,Goa Gong Pacitan,SENANG
True,bagus rekomendit,Goa Gong Pacitan,SENANG
True,menikmati keagungan tuhan bahwa air bila ia diperintahkan maka jadilah indahnya kuasa tuhan,Goa Gong Pacitan,SENANG
True,terkhir kesini tiket hrgnya rb lumayan murah menikmati keindahan alam digoa gong jalan keliling goa yg bkin berkeringat tp sudah jauh lebih baik drpd yg dulu kala,Goa Gong Pacitan,SENANG
False,bgus tmpatnya goa gonk cma mnju goa gong nya jauhh n cpekk,Goa Gong Pacitan,MARAH
True,bagus semoga tetap terawat,Goa Gong Pacitan,SENANG
True,indah sekali ciptaan tuhan di dalam ada kipas angin jadi gak terlalu gerah yang biasanya mager pasti kerasa lututnya,Goa Gong Pacitan,SENANG
True,tiket masuk k disitu ada ojek utk naik ke lokasi saja k turunnya jln kaki ada pemandu kalo mau sewa k dan senternya k bisa beli gorengan enak disitu dan jgn lupa beli souvenir murah kok,Goa Gong Pacitan,SENANG
True,ramebagusfasilitas lumayan lengkapcm parkirnya agak jauhtp ada jasa ojek k sampai lokasi,Goa Gong Pacitan,SENANG
False,keren,Goa Gong Pacitan,SENANG
True,kisah inspiratif tahun ketika kekeringan untuk mencari air dan granit granit yang menarik serta tantangan meter menempuh dalam goa gong hingga menuju sendang air hingga suara gong bila kita tabuh,Goa Gong Pacitan,SENANG
True,tempat wisata gua yg paling keren yg pernah gue kunjungi tempatnya cukup luas cukup bagus dan indah,Goa Gong Pacitan,SENANG
True,mendengar nama pacitan pasti tidak asing dengan istilah kota goa yah salah satu yang termahsyur adalah goa gong goa dengan stalagtit dan stalagmit yang unik dipadu dengan kemudahan anak tangga yang sudah dibangun untuk memudahkan mengexplore keindahan di dalamnya plus lampu led warna warni yang menambah kesan artistik goa ini harga tiket masuknya sekitar ribu rupiahorang ribu rupiahmotor sudah ada warung penjual makanan dan minuman souvenir serta toilet paket lengkap oh ya untuk mengexplore ke dalam wajib pakai guide dengan membayar ribu rupiah guide guide akan menjelaskan sejarah proses dan apa aja isi di dalamnya dengan sangat jelas sekedar saran saja pakailah jasa guide untuk membantu membangkitkan kemajuan pariwisata dan perekonomian warga setempat ya sebelum masuk bisa sewa senter ribu rupiahsenter dan payung ribu rupiah sebab di dalamnya lembab berair dan kadang masih menetes air untuk kondisi di dalam sudah terdapat blowerkipas pendingin kadang ada pula warga sekitar yang menawarkan jasa foto di dalamnya sekedar saran foto di dalam menggunakan hp akan burikburam kecuali pakai lampu flash,Goa Gong Pacitan,SENANG
True,pertama ke sini dua puluh satu tahun yg lalusaat itu batu dlm goa lebih bersih dan lebih mengkilapsungguh menakjubkan melihat seluruh goa di penuhi batuan mineral yg tembus pandang mengagumkanseakan berada di dunia lainsayang saat ini sebagian agak kusammungkin terkena air yg mengandung lumpurkesannya agak becek alangkah baiknya kalau bisa batubatu itu di bersihkan biar semakin kinclongbersih dan alami,Goa Gong Pacitan,SENANG
True,masyaallah dijinkan melihat bukti kebesaran allah swt ats keindahan yh dicipatkn y agr lbh nyaman agr dsdiakn tourguide bisa mnjelaskn asal usul dtmukny goa dan ad tukang potret profesional yg pngn pny kenangan dt ini pmbenahn mnyeluruh agr aman nyaman ajh selebihny indah banget masyallah,Goa Gong Pacitan,SENANG
True,jauh dari ekspektasi pas berkunjung,Goa Gong Pacitan,SEDIH
True,sangat seru,Goa Gong Pacitan,SENANG
True,年月に訪問しました。インドネシアの旅行者の方たちでにぎわっていました。当時は、外国人は西洋人を少し見かけたくらいで、日本人は我々以外見かけなかったです。規模は大きく、鍾乳石は比較的自然のままに保たれておりました。過度なカラー照明は好まないので、写真撮影は限られました。,Goa Gong Pacitan,CINTA
True,bagus dan aman,Goa Gong Pacitan,SENANG
False,dolan murah meriah cukup terjangkau dan bisa melihat keindahan goa yg sangat cantik,Goa Gong Pacitan,SENANG
True,pengalaman bisa dengar suara spt gong dalam goa yang bunyinya alami dari alam,Goa Gong Pacitan,TAKUT
False,sangat fantastis,Goa Gong Pacitan,SENANG
True,pacitan kota goa,Goa Gong Pacitan,SENANG
True,dua kali mengunjungi goa kali ini kurang beruntung karena kejebak hujan di tpr tapi ada orang yg nyewain payung utk mencapai mulut goa bayarnya rb ada juga ojek dr parkiran utk menuju sini tapi cuman sampe tpr dan jaraknya tdk begitu jauh dr parkiran mobil mending jalan kaki drpd naik ojek sih,Goa Gong Pacitan,SEDIH
False,mantap,Goa Gong Pacitan,SENANG
False,bagus dan membantu,Goa Gong Pacitan,SENANG
False,saya berkunjung akhir mei akses jalan menuju goa sudah bagus untuk parkir mobil juga lumayan besar banyak penjual kipas dan persewaan senter didepan pintu masuk goa disediakan juga local guide dan jasa foto,Goa Gong Pacitan,SENANG
True,salah satu tujuan wisata kabupaten pacitan berupa goa sebaiknya siapkan fisik sebelum ke sini suasana dalam goa bagus tetapi sempit menuju mulut goa harus naik sedangkan untuk menuju ke gong nya goa harus turun lagi sedalam sekitar meter kembalinya harus naik lagi seperti masuk sumur kemudian naik untuk keluar ticket masuk k jika mau ada biaya tambahan juru foto per lembar k sewa senter k jasa pemandu k selamat mencoba,Goa Gong Pacitan,SENANG
True,study banding dari dinas pariwisata kab kediri ke goa gong pacitan mantap,Goa Gong Pacitan,SENANG
True,mantap tapi kipas yg di dalam gowanya kayaknya sengaja di matikan jadinya sangat pengap dan panas untuk urang awak kalaw kamari bali kipas dan senter dulu sabalun masuak yo,Goa Gong Pacitan,SEDIH
True,lokasinya baguss,Goa Gong Pacitan,SENANG
False,tempat rekreasi yang bagus,Goa Gong Pacitan,SENANG
True,waktu didalam goa jalannya sempit jadi harus antri dgn keadaan remang dan pengapnya goa ada blowernya jg didalam goa sewa senter rb beli kipas tangan jg rb tiket masuk goa rborang dewasa sedangkan untuk anak cuma rb,Goa Gong Pacitan,TAKUT
True,bagus untuk foto foto,Goa Gong Pacitan,SENANG
True,keren,Goa Gong Pacitan,SENANG
True,lokasi nyaman familyfriendly,Goa Gong Pacitan,SENANG
True,luar biasa sungguh menakjubkan,Goa Gong Pacitan,SENANG
False,sungguh indah ciptaan yme,Goa Gong Pacitan,SENANG
True,bersih indah amannyaman,Goa Gong Pacitan,SENANG
True,wisata alam goa yang indah,Goa Gong Pacitan,SENANG
True,tiket masuk sekitar ribu per orang kita bisa juga menyewa tour guide sekitar rb agar kita bisa tahu sejarah dan proses terbentuknya dan kandungan apa saja yang terdapat dalam stalaktit dan stalakmit di dalam goa terdapat juga fasilitas menyewa senter untuk penerangan selama di dalam goa juga foto professional yang bisa memilihkan spot foto terbaik,Goa Gong Pacitan,SENANG
True,to crowded,Goa Gong Pacitan,SENANG
True,cantik karena ada lampunya pas ke sana rame banget di dalam goa panas gerah,Goa Gong Pacitan,JIJIK
True,exsotisme alam yang indah,Goa Gong Pacitan,SENANG
True,sangat sepi jika bukan waktu liburan jadi sangat cocok untuk menyendiri,Goa Gong Pacitan,SEDIH
False,bagus,Goa Gong Pacitan,SENANG
True,berhubung gua ini terletak dipucuk jangan lupa siapkan fisik kita yaa apalagi untuk susur gua jalan didalam cukup ngerii jangan lupa bawa senter supaya tidak terlalu gelap,Goa Gong Pacitan,TAKUT
True,stalagtit stalagmitnya luar biasa jalur aman meski naik turun karens pegangan stainles top deh,Goa Gong Pacitan,SENANG
True,lokasi parkir ke gua cukup jauh tapi bisa banget ditempuh dengan jalan kaki ada jasa ojek yang mengantar sampe depan loket pembelian karcis setelah itu harus jalan lagi smpe mulut gua guanya beda dr gua kebanyakan karena sudah dipercantik dengan lighting dan akses juga sudah dipermudah dengan undakundakan,Goa Gong Pacitan,SENANG
False,indah,Goa Gong Pacitan,SENANG
True,goa daerah pacitan,Goa Gong Pacitan,JIJIK
True,d dalam lokasinya terlalu sempit dan gelap d sarankan untuk tidak masuk ke goa secara be rombongan karena jalannya sempit,Goa Gong Pacitan,TAKUT
True,cocok buat refreshing,Goa Gong Pacitan,SENANG
False,tidak direkomendasikan kesini di momen lebaran genset mati lampu pun redup tidak ada oksigen dan pengap mungkin akan bagus klo dikunjungi disaat bukan libur nasional,Goa Gong Pacitan,TAKUT
False,pemandangan yang indah,Goa Gong Pacitan,SENANG
True,lunayan berjalannya bisa panen krinfat sehat out from area gua disepanjang jalur keluar berjajar kiri kanan stand jualan warga lokal bisa blanja blanja habiskan cuan,Goa Gong Pacitan,SENANG
True,kereeeeennnnnnn pake bangeg donk,Goa Gong Pacitan,SENANG
True,dr tempat parkir tersedia ojek motor bagi yg memerlukan waktu itu k sebanding dgn tempat tujuan setiba disana beli tiket k per orang setelah itu jalan menuju goa sekitar goa ada penyewaan senter jika kita pengin sendirian menyusuri goa jika tidak mau repot kita jg bisa minta bantuan guide yg akan menemani dan menjelaskan apa yg ada di goa gong di dalam goa jg ada fotografer yg siap mengabadikan moment saat kita disana perjalanan di dalam goa sedang cenderung ringan tdk terlalu berat panjang tracknya nya sekitar m an setelah keluar dr goa kita bs mampir utk istirahat di warung yg tersedia toilet dan warung sangat mudah ditemukan di tempat ini,Goa Gong Pacitan,SENANG
True,goa yg indah,Goa Gong Pacitan,SENANG
False,subhanallah sungguh indah ciptaannya,Goa Gong Pacitan,SENANG
True,bsgus sebenarnya cuma itu sempit jln nya curam sangat membahayakan untuk anak kecil di bawah tahun,Goa Gong Pacitan,TAKUT
True,ciptaan allah indah ya diberi lampu warna warni semakin terlihat menarik,Goa Gong Pacitan,SENANG
True,wow mantap dan kereeeen abis di goa gong pacitan,Goa Gong Pacitan,SENANG
True,stalagtit dan stalagmit nya amazing,Goa Gong Pacitan,SENANG
True,bagus,Goa Gong Pacitan,SENANG
True,agak panas di dalam,Goa Gong Pacitan,JIJIK
True,mantap,Goa Gong Pacitan,SENANG
True,tempat bagus tempat parkir luas terealisasikan dengan baik tersedia gojek disini bagi pengunjung recommended,Goa Gong Pacitan,SENANG
True,tempat nya keren apalagi jln nya menuju goa gongnya anak tangga banyak,Goa Gong Pacitan,SENANG
True,bagus,Goa Gong Pacitan,SENANG
True,petualangan yg hrs dicoba utk semua wisatawan yg kedaerah pacitan,Goa Gong Pacitan,SENANG
True,kereeeennn,Goa Gong Pacitan,SENANG
True,very beautifull stalactics inside the goa gong,Goa Gong Pacitan,SENANG
False,cuuaaakkeeepp pooollll tapi jalan anak tangga naik turun nonstop,Goa Gong Pacitan,SEDIH
False,fasilitas ojek untuk kepulangan tidak ada walaupun untuk bayibalita atau lansia mohon untuk dipertimbangkan,Goa Gong Pacitan,SEDIH
False,bagus,Goa Gong Pacitan,SENANG
False,tempatnya indah banget dah tak penasaran,Goa Gong Pacitan,SENANG
True,masih sama seperti dulu untuk dalam,Goa Gong Pacitan,SEDIH
True,sungguh luar biasa menakjubkan di dalamnya stalagnit dan stalagtitnya terbentuk ratusan tahun sampai seperti sekarang ini,Goa Gong Pacitan,SENANG
True,disarankan dr tempat parkir menuju goa naik ojek ajah murah kok cuma karena nanti smpnya dipintu masuk jalannya nanjak terus goa nya bagus tp klu ngajak anak kecil kurang cocok karena tidak ada wahana yg cocok utk anak,Goa Gong Pacitan,SEDIH
True,bagus tapi panas dan jalan licin harus waspada saat jalan dan turun tangga nya takut kepleset,Goa Gong Pacitan,TAKUT
True,goanya sangat bagus,Goa Gong Pacitan,SENANG
True,kereeenn tapi capek jalannya,Goa Gong Pacitan,SEDIH
